iter	RMSE
1500	0.01541647693
1501	0.01540182116
1502	0.01539030827
1503	0.01537460065
1504	0.01534993122
1505	0.01533597226
1506	0.01530744036
1507	0.01529889235
1508	0.01528987848
1509	0.01528693787
1510	0.01527141257
1511	0.01526085723
1512	0.0152510444
1513	0.01522977215
1514	0.01520711043
1515	0.01518591319
1516	0.0151625705
1517	0.01514403592
1518	0.01513871702
1519	0.01512975562
1520	0.01511542021
1521	0.01509243954
1522	0.01508432302
1523	0.01507255328
1524	0.01505327737
1525	0.01503578763
1526	0.01501568427
1527	0.01500197779
1528	0.01499459153
1529	0.01498721504
1530	0.01498171476
1531	0.01496479389
1532	0.01494590713
1533	0.01493146341
1534	0.01492699009
1535	0.01489356801
1536	0.01488088205
1537	0.01487214423
1538	0.01485165803
1539	0.01483206532
1540	0.01481702729
1541	0.01480397179
1542	0.01478555237
1543	0.01477021995
1544	0.01475923913
1545	0.01475799937
1546	0.01474210635
1547	0.01471858991
1548	0.01470252425
1549	0.01468194441
1550	0.01466344824
1551	0.01465580389
1552	0.01464367797
1553	0.01462825259
1554	0.01461988057
1555	0.01460058677
1556	0.0145943757
1557	0.01457476064
1558	0.01456527753
1559	0.01454687381
1560	0.01453605555
1561	0.01452569259
1562	0.01450891379
1563	0.0144935066
1564	0.0144726913
1565	0.0144521426
1566	0.01443844721
1567	0.01443249978
1568	0.01442008502
1569	0.0143984048
1570	0.01438050526
1571	0.01435977588
1572	0.01434780989
1573	0.01433390133
1574	0.01432191015
1575	0.01431441404
1576	0.01428784953
1577	0.01426992747
1578	0.01425928172
1579	0.01424417846
1580	0.01423693901
1581	0.01422109696
1582	0.01421136828
1583	0.01419645618
1584	0.01418541942
1585	0.01416646013
1586	0.01415107522
1587	0.01414267027
1588	0.0141318127
1589	0.01411071593
1590	0.01408826311
1591	0.01405942333
1592	0.01404951772
1593	0.01403005024
1594	0.01400676902
1595	0.01399467798
1596	0.01398494133
1597	0.01396921122
1598	0.01395748045
1599	0.0139362105
1600	0.01391527705
1601	0.01390527168
1602	0.01390178567
1603	0.01388241766
1604	0.01387967586
1605	0.01385895179
1606	0.01384934245
1607	0.01382903697
1608	0.01381155673
1609	0.01379198895
1610	0.0137858013
1611	0.01377550565
1612	0.01376454596
1613	0.01375694764
1614	0.01373606196
1615	0.01372007694
1616	0.01370509296
1617	0.01369273998
1618	0.01368847358
1619	0.01367632378
1620	0.01365350648
1621	0.01364574022
1622	0.01363829937
1623	0.01363136639
1624	0.01361702362
1625	0.01360433087
1626	0.01357883109
1627	0.01356808856
1628	0.01355146348
1629	0.01354083908
1630	0.01350733144
1631	0.01349177976
1632	0.01347886467
1633	0.01347585368
1634	0.0134560312
1635	0.01345251782
1636	0.01343856591
1637	0.01341376382
1638	0.01340012752
1639	0.01339086379
1640	0.01337184776
1641	0.01336296752
1642	0.01334223291
1643	0.01332914475
1644	0.01332322393
1645	0.01331413648
1646	0.01330021161
1647	0.0132906357
1648	0.01328077035
1649	0.01327161645
1650	0.01326065933
1651	0.01323988843
1652	0.01322982588
1653	0.01321845909
1654	0.01319800465
1655	0.01319061802
1656	0.01317566506
1657	0.01316102258
1658	0.01315292363
1659	0.0131514237
1660	0.01314355952
1661	0.0131337674
1662	0.0131164644
1663	0.0131084865
1664	0.01309172765
1665	0.01307142289
1666	0.01306599004
1667	0.01305016391
1668	0.01303340803
1669	0.01301486892
1670	0.01299877695
1671	0.01298931859
1672	0.01296370502
1673	0.01295319568
1674	0.01293644189
1675	0.01292496643
1676	0.01290133028
1677	0.01288497615
1678	0.01287429562
1679	0.01286407353
1680	0.01285408297
1681	0.01283641186
1682	0.01282675389
1683	0.01281193731
1684	0.01281103187
1685	0.01279697393
1686	0.01278754707
1687	0.01277977422
1688	0.01275722443
1689	0.01275015386
1690	0.01274801609
1691	0.01272662175
1692	0.01270660344
1693	0.01269790408
1694	0.01269220392
1695	0.01267137252
1696	0.01266388
1697	0.01264961681
1698	0.01263712894
1699	0.01262536965
1700	0.0126079643
1701	0.01259724197
1702	0.01258412595
1703	0.01257119313
1704	0.01255615704
1705	0.0125504477
1706	0.01254562057
1707	0.01253360595
1708	0.01251875047
1709	0.01250081312
1710	0.01248301227
1711	0.01246782727
1712	0.01245472739
1713	0.01245147896
1714	0.01243850148
1715	0.01243251333
1716	0.0124255794
1717	0.01241379989
1718	0.01239697157
1719	0.01237328166
1720	0.01236095499
1721	0.01235311848
1722	0.01233563976
1723	0.01230323831
1724	0.01229792427
1725	0.01228720297
1726	0.01227626126
1727	0.01226601456
1728	0.01225681056
1729	0.01224187482
1730	0.01222435786
1731	0.01221246619
1732	0.01220067097
1733	0.01219259115
1734	0.01217350119
1735	0.01216410804
1736	0.01215114764
1737	0.01214279027
1738	0.01212745326
1739	0.01212016679
1740	0.01211318414
1741	0.01210819317
1742	0.01209710965
1743	0.01208243245
1744	0.01206479482
1745	0.0120528813
1746	0.0120372758
1747	0.01202541399
1748	0.01200953057
1749	0.01199568437
1750	0.01197895581
1751	0.01196592061
1752	0.01195712363
1753	0.01194619369
1754	0.0119361246
1755	0.01192851215
1756	0.01192000878
1757	0.01190865977
1758	0.01189850812
1759	0.011891062
1760	0.01188060114
1761	0.01186635651
1762	0.01185975517
1763	0.0118529832
1764	0.01184671611
1765	0.01183435924
1766	0.01181677323
1767	0.01180481194
1768	0.01179272305
1769	0.01178300554
1770	0.01177653284
1771	0.01176292351
1772	0.01175725531
1773	0.0117451364
1774	0.0117334667
1775	0.0117215497
1776	0.01170909105
1777	0.0116951574
1778	0.01167500885
1779	0.01166499982
1780	0.01165758815
1781	0.01165336077
1782	0.01164750216
1783	0.01162556284
1784	0.01161760802
1785	0.01160043244
1786	0.01159580666
1787	0.01158794266
1788	0.01158269667
1789	0.01157517891
1790	0.01155944185
1791	0.01154419232
1792	0.01153294285
1793	0.011525587
1794	0.0115182785
1795	0.01150569826
1796	0.0114883724
1797	0.0114757919
1798	0.0114731101
1799	0.01144819202
1800	0.01142907576
1801	0.01142054529
1802	0.01140165433
1803	0.01139737674
1804	0.01138757414
1805	0.01138485543
1806	0.01137337217
1807	0.01136485734
1808	0.01134711684
1809	0.01134038419
1810	0.01133293469
1811	0.01132106738
1812	0.01131146892
1813	0.01130473941
1814	0.01129704382
1815	0.01128437983
1816	0.01127532317
1817	0.01126517607
1818	0.0112561131
1819	0.01124414405
1820	0.01122381114
1821	0.0112114132
1822	0.01120570744
1823	0.01119131973
1824	0.01116477495
1825	0.01116002625
1826	0.01115612041
1827	0.01114911594
1828	0.01113339611
1829	0.01112316357
1830	0.01111190291
1831	0.011091906
1832	0.01108653502
1833	0.01107582573
1834	0.01106463678
1835	0.01105221543
1836	0.0110444778
1837	0.01103368511
1838	0.01102082619
1839	0.01100931408
1840	0.01099050936
1841	0.01097279368
1842	0.01096224928
1843	0.01095211394
1844	0.01094400813
1845	0.01092154551
1846	0.01091405299
1847	0.01090708337
1848	0.01090035798
1849	0.01088847719
1850	0.0108789114
1851	0.01087472668
1852	0.01086190495
1853	0.01085052824
1854	0.01084521271
1855	0.01083623885
1856	0.01082489924
1857	0.01081440489
1858	0.01080442222
1859	0.01079176976
1860	0.01078877455
1861	0.01077940313
1862	0.01076851353
1863	0.01076030849
1864	0.01074477401
1865	0.01074183594
1866	0.01074012251
1867	0.01072264041
1868	0.01070570699
1869	0.0106911817
1870	0.0106755304
1871	0.01066447417
1872	0.01065271859
1873	0.01064700404
1874	0.01063839969
1875	0.01063407463
1876	0.01061164431
1877	0.01059467196
1878	0.01058629742
1879	0.01058326564
1880	0.01057955497
1881	0.01056865031
1882	0.01055695453
1883	0.01055273211
1884	0.01053796197
1885	0.01052870365
1886	0.01051650169
1887	0.01049696534
1888	0.01048980712
1889	0.01048196835
1890	0.01047334725
1891	0.01045600466
1892	0.01045163147
1893	0.01044700303
1894	0.01044384244
1895	0.01043711765
1896	0.01042873374
1897	0.01042058819
1898	0.01040922808
1899	0.01039963916
1900	0.01039304211
1901	0.01038704402
1902	0.01038359544
1903	0.0103752671
1904	0.01036858375
1905	0.01035604229
1906	0.01034372166
1907	0.01033457728
1908	0.01032225634
1909	0.01031584564
1910	0.01030758099
1911	0.01029981556
1912	0.01028709536
1913	0.0102820379
1914	0.01026699237
1915	0.01026050553
1916	0.01024857399
1917	0.01023664484
1918	0.01022921352
1919	0.01022077516
1920	0.01020464936
1921	0.01019574873
1922	0.01018292813
1923	0.01016782366
1924	0.01015469566
1925	0.01014581018
1926	0.01014315453
1927	0.01013485473
1928	0.01012304413
1929	0.01010826089
1930	0.01010029361
1931	0.01008480067
1932	0.01007808962
1933	0.01007028484
1934	0.01005850711
1935	0.01004763673
1936	0.01003554859
1937	0.01002915636
1938	0.01002509975
1939	0.01001326976
1940	0.01000433909
1941	0.009990298508
1942	0.009980309174
1943	0.009970634304
1944	0.009966564898
1945	0.009961595085
1946	0.009950901741
1947	0.009942999377
1948	0.00993283522
1949	0.00992426106
1950	0.009916812271
1951	0.009911182428
1952	0.009903808828
1953	0.009894302976
1954	0.009886874418
1955	0.00986847127
1956	0.009860053911
1957	0.009856333482
1958	0.009846700757
1959	0.009838369502
1960	0.009831959073
1961	0.009821326002
1962	0.009818006626
1963	0.009816930422
1964	0.009814312128
1965	0.009804287734
1966	0.009798310793
1967	0.009781724606
1968	0.009775255087
1969	0.009771736396
1970	0.009768365456
1971	0.009753104084
1972	0.009746013997
1973	0.009741946848
1974	0.009730533341
1975	0.00972766271
1976	0.009720177266
1977	0.009714783473
1978	0.00970705881
1979	0.009690027008
1980	0.009688095541
1981	0.00967580706
1982	0.009671890231
1983	0.009659793122
1984	0.009647555891
1985	0.009638309154
1986	0.009625335635
1987	0.009620517072
1988	0.009614870717
1989	0.009609177668
1990	0.009597298871
1991	0.009587480196
1992	0.009580678515
1993	0.009574958994
1994	0.009565296636
1995	0.0095606948
1996	0.00955322206
1997	0.009547269869
1998	0.009536540692
1999	0.009530373382
